index;UserID;Item;Valor
293808;23082;Fone de Ouvido;200
293809;99832;Mochila;100
293810;41457;Fone de Ouvido;200
293811;52117;Mochila;100
293812;21816;Carregador;80
293813;25614;Fone de Ouvido;200
293814;79111;Mochila;100
293815;90314;Carregador;80
293816;56108;Mochila;100
293817;17651;Carregador;80
293818;11251;Mochila;100
293819;53286;Cadeira;500
293820;49476;Cadeira;500
293821;49680;Carregador;80
293822;83928;Fone de Ouvido;200
293823;12765;Fone de Ouvido;200
293824;13641;Carregador;80
293825;80313;Carregador;80
293826;127;Fone de Ouvido;200
293827;77534;Fone de Ouvido;200
293828;49149;Fone de Ouvido;200
293829;76919;Mochila;100
293830;60747;Mochila;100
293831;88085;Laptop;3000
293832;44700;Carregador;80
293833;94880;Carregador;80
293834;41177;Carregador;80
293835;7127;Mochila;100
293836;58181;Fone de Ouvido;200
293837;25902;Carregador;80
293838;13019;Cadeira;500
293839;21007;Fone de Ouvido;200
293840;81101;Fone de Ouvido;200
293841;98618;Carregador;80
293842;24987;Mochila;100
293843;3991;Fone de Ouvido;200
293844;38031;Fone de Ouvido;200
293845;77183;Laptop;3000
293846;72717;Cadeira;500
293847;25838;Cadeira;500
293848;98744;Carregador;80
293849;82023;Carregador;80
293850;44331;Carregador;80
293851;76255;Carregador;80
293852;99929;Mochila;100
293853;78351;Carregador;80
293854;76263;Mochila;100
293855;81755;Mochila;100
293856;89410;Mochila;100
293857;16675;Carregador;80
293858;74273;Mochila;100
293859;99636;Carregador;80
293860;67654;Carregador;80
293861;81233;Carregador;80
293862;37447;Mochila;100
293863;32822;Mochila;100
293864;51936;Carregador;80
293865;14613;Cadeira;500
293866;55126;Monitor;800
293867;11330;Carregador;80
293868;47206;Laptop;3000
293869;19105;Carregador;80
293870;79976;Carregador;80
293871;20820;Mochila;100
293872;15895;Carregador;80
293873;97061;Mochila;100
293874;1332;Fone de Ouvido;200
293875;97533;Mochila;100
293876;60766;Teclado;150
293877;23823;Mouse;50
293878;15473;Fone de Ouvido;200
293879;33363;Mochila;100
293880;55632;Mochila;100
293881;75004;Carregador;80
293882;75710;Carregador;80
293883;94174;Carregador;80
293884;64970;Fone de Ouvido;200
293885;37746;Mochila;100
293886;71157;Fone de Ouvido;200
293887;15604;Cadeira;500
293888;64173;Mouse;50
293889;84263;Carregador;80
293890;32846;Carregador;80
293891;51373;Mochila;100
293892;89038;Cadeira;500
293893;86634;Fone de Ouvido;200
293894;87825;Mochila;100
293895;71290;Carregador;80
293896;48912;Carregador;80
293897;46588;Fone de Ouvido;200
293898;42128;Fone de Ouvido;200
293899;20950;Cadeira;500
293900;95037;Fone de Ouvido;200
293901;75513;Mochila;100
293902;78013;Carregador;80
293903;77619;Carregador;80
293904;7073;Fone de Ouvido;200
293905;64259;Cadeira;500
293906;15842;Mochila;100
293907;15269;Mochila;100
293908;97339;Carregador;80
293909;8376;Fone de Ouvido;200
293910;6479;Mochila;100
293911;67122;Carregador;80
293912;3929;Carregador;80
293913;64397;Mochila;100
293914;25044;Carregador;80
293915;52370;Mochila;100
293916;39081;Carregador;80
293917;1763;Fone de Ouvido;200
293918;26224;Carregador;80
293919;13621;Carregador;80
293920;78088;Fone de Ouvido;200
293921;75783;Carregador;80
293922;65819;Fone de Ouvido;200
293923;20944;Fone de Ouvido;200
293924;63737;Carregador;80
293925;47085;Carregador;80
293926;30136;Carregador;80
293927;58722;Mochila;100
293928;23954;Carregador;80
293929;87745;Carregador;80
293930;76854;Carregador;80
293931;33373;Fone de Ouvido;200
293932;9788;Fone de Ouvido;200
293933;62192;Monitor;800
293934;43263;Cadeira;500
293935;65442;Carregador;80
293936;24333;Mochila;100
293937;33955;Cadeira;500
293938;88410;Teclado;150
293939;15473;Mochila;100
293940;35483;Carregador;80
293941;25482;Laptop;3000
293942;58194;Carregador;80
293943;51393;Cadeira;500
293944;66436;Fone de Ouvido;200
293945;49810;Cadeira;500
293946;43122;Fone de Ouvido;200
293947;98499;Fone de Ouvido;200
293948;15823;Fone de Ouvido;200
293949;69778;Carregador;80
293950;57127;Mouse;50
293951;85929;Carregador;80
293952;46976;Cadeira;500
293953;38969;Mochila;100
293954;60244;Fone de Ouvido;200
293955;50145;Carregador;80
293956;92940;Teclado;150
293957;6660;Mochila;100
293958;3818;Mochila;100
293959;9133;Fone de Ouvido;200
293960;10004;Fone de Ouvido;200
293961;62299;Carregador;80
293962;75282;Fone de Ouvido;200
293963;95863;Cadeira;500
293964;9387;Mochila;100
293965;97165;Carregador;80
293966;61534;Fone de Ouvido;200
293967;24906;Fone de Ouvido;200
293968;1696;Mochila;100
293969;6907;Fone de Ouvido;200
293970;64967;Fone de Ouvido;200
293971;55581;Fone de Ouvido;200
293972;23916;Carregador;80
293973;73500;Fone de Ouvido;200
293974;28517;Teclado;150
293975;19865;Mouse;50
293976;29720;Mochila;100
293977;88573;Cadeira;500
293978;20068;Cadeira;500
293979;97139;Mochila;100
293980;58834;Fone de Ouvido;200
293981;69238;Carregador;80
293982;88631;Mochila;100
293983;90827;Cadeira;500
293984;27354;Carregador;80
293985;28185;Fone de Ouvido;200
293986;33905;Mouse;50
293987;30580;Cadeira;500
293988;22045;Mochila;100
293989;23734;Fone de Ouvido;200
293990;87372;Teclado;150
293991;28368;Fone de Ouvido;200
293992;75115;Carregador;80
293993;22785;Mochila;100
293994;57683;Mouse;50
293995;92680;Fone de Ouvido;200
293996;55929;Fone de Ouvido;200
293997;39951;Mochila;100
293998;58956;Mochila;100
293999;29685;Mochila;100
294000;32078;Fone de Ouvido;200
294001;75706;Mochila;100
294002;52704;Mochila;100
294003;74585;Carregador;80
294004;12197;Fone de Ouvido;200
294005;96594;Carregador;80
294006;28886;Carregador;80
294007;59785;Fone de Ouvido;200
294008;24085;Fone de Ouvido;200
294009;83652;Cadeira;500
294010;27251;Fone de Ouvido;200
294011;63875;Mochila;100
294012;42691;Carregador;80
294013;52624;Fone de Ouvido;200
294014;42609;Mochila;100
294015;45764;Mochila;100
294016;8319;Fone de Ouvido;200
294017;31565;Carregador;80
294018;90384;Fone de Ouvido;200
294019;72049;Carregador;80
294020;84466;Fone de Ouvido;200
294021;81653;Mochila;100
294022;42466;Mochila;100
294023;93700;Carregador;80
294024;55139;Fone de Ouvido;200
294025;58643;Cadeira;500
294026;16421;Mochila;100
294027;56854;Mochila;100
294028;81484;Carregador;80
294029;93684;Mochila;100
294030;14107;Fone de Ouvido;200
294031;6064;Fone de Ouvido;200
294032;74730;Carregador;80
294033;24123;Mochila;100
294034;69529;Mochila;100
294035;48226;Fone de Ouvido;200
294036;18657;Mochila;100
294037;55968;Carregador;80
294038;20741;Monitor;800
294039;47868;Fone de Ouvido;200
294040;55157;Carregador;80
294041;64098;Carregador;80
294042;44011;Fone de Ouvido;200
294043;68676;Carregador;80
294044;23843;Carregador;80
294045;80747;Carregador;80
294046;52250;Mochila;100
294047;49078;Mochila;100
294048;32964;Fone de Ouvido;200
294049;2458;Carregador;80
294050;43296;Fone de Ouvido;200
294051;27297;Cadeira;500
294052;85733;Mochila;100
294053;99134;Mochila;100
294054;28155;Fone de Ouvido;200
294055;80085;Fone de Ouvido;200
294056;31524;Fone de Ouvido;200
294057;16244;Carregador;80
294058;81792;Carregador;80
294059;50019;Carregador;80
294060;26538;Carregador;80
294061;32118;Cadeira;500
294062;13057;Carregador;80
294063;45660;Monitor;800
294064;97749;Carregador;80
294065;93383;Carregador;80
294066;70769;Fone de Ouvido;200
294067;63425;Carregador;80
294068;50543;Mochila;100
294069;49357;Carregador;80
294070;35366;Fone de Ouvido;200
294071;93457;Carregador;80
294072;21138;Carregador;80
294073;75240;Teclado;150
294074;92328;Fone de Ouvido;200
294075;38963;Carregador;80
294076;11359;Carregador;80
294077;27835;Mochila;100
294078;96819;Fone de Ouvido;200
294079;27019;Cadeira;500
294080;92912;Cadeira;500
294081;44676;Fone de Ouvido;200
294082;74587;Fone de Ouvido;200
294083;25981;Fone de Ouvido;200
294084;56060;Mochila;100
294085;32717;Mochila;100
294086;26496;Monitor;800
294087;83404;Mochila;100
294088;88003;Mochila;100
294089;60010;Fone de Ouvido;200
294090;46883;Mochila;100
294091;70276;Mochila;100
294092;69352;Fone de Ouvido;200
294093;1663;Cadeira;500
294094;57175;Fone de Ouvido;200
294095;18298;Fone de Ouvido;200
294096;260;Fone de Ouvido;200
294097;54987;Mochila;100
294098;22870;Mochila;100
294099;77856;Fone de Ouvido;200
294100;93253;Laptop;3000
294101;90778;Mochila;100
294102;95797;Carregador;80
294103;10749;Mochila;100
294104;60973;Cadeira;500
294105;88024;Mochila;100
294106;87425;Carregador;80
294107;18034;Cadeira;500
294108;88689;Carregador;80
294109;67129;Fone de Ouvido;200
294110;22187;Mochila;100
294111;69981;Cadeira;500
294112;39986;Carregador;80
294113;3393;Fone de Ouvido;200
294114;14556;Teclado;150
294115;26820;Mochila;100
294116;20527;Mochila;100
294117;3430;Carregador;80
294118;49323;Carregador;80
294119;29263;Carregador;80
294120;80569;Fone de Ouvido;200
294121;77136;Mochila;100
294122;71732;Carregador;80
294123;35511;Carregador;80
294124;427;Fone de Ouvido;200
294125;635;Mochila;100
294126;6844;Carregador;80
294127;65888;Cadeira;500
294128;86820;Fone de Ouvido;200
294129;8339;Teclado;150
294130;69783;Monitor;800
294131;8727;Mochila;100
294132;83142;Mochila;100
294133;30408;Monitor;800
294134;45948;Carregador;80
294135;76404;Carregador;80
294136;41161;Carregador;80
294137;38883;Teclado;150
294138;38631;Fone de Ouvido;200
294139;70105;Mochila;100
294140;49724;Fone de Ouvido;200
294141;29377;Fone de Ouvido;200
294142;61037;Fone de Ouvido;200
294143;96698;Carregador;80
294144;51286;Fone de Ouvido;200
294145;56520;Carregador;80
294146;42250;Mochila;100
294147;56694;Laptop;3000
294148;88489;Cadeira;500
294149;78203;Mochila;100
294150;24923;Carregador;80
294151;57738;Mochila;100
294152;52463;Fone de Ouvido;200
294153;52725;Carregador;80
294154;15177;Mochila;100
294155;46924;Carregador;80
294156;20181;Fone de Ouvido;200
294157;77063;Fone de Ouvido;200
294158;74555;Cadeira;500
294159;16810;Fone de Ouvido;200
294160;12636;Carregador;80
294161;49049;Mochila;100
294162;96768;Mochila;100
294163;77637;Carregador;80
294164;81009;Fone de Ouvido;200
294165;39376;Mochila;100
294166;22521;Mochila;100
294167;60739;Carregador;80
294168;3891;Teclado;150
294169;80072;Fone de Ouvido;200
294170;78042;Carregador;80
294171;72636;Mochila;100
294172;53213;Fone de Ouvido;200
294173;85920;Mochila;100
294174;17680;Mochila;100
294175;6092;Fone de Ouvido;200
294176;93841;Carregador;80
294177;30769;Fone de Ouvido;200
294178;42193;Carregador;80
294179;57076;Cadeira;500
294180;36732;Cadeira;500
294181;97971;Mochila;100
294182;65453;Carregador;80
294183;68413;Fone de Ouvido;200
294184;80834;Fone de Ouvido;200
294185;39670;Fone de Ouvido;200
294186;82758;Carregador;80
294187;79486;Fone de Ouvido;200
294188;47810;Mochila;100
294189;48021;Carregador;80
294190;71031;Mochila;100
294191;87493;Fone de Ouvido;200
294192;75258;Mochila;100
294193;33845;Fone de Ouvido;200
294194;55287;Fone de Ouvido;200
294195;76107;Fone de Ouvido;200
294196;84084;Mochila;100
294197;11310;Mochila;100
294198;61034;Carregador;80
294199;1909;Carregador;80
294200;12677;Carregador;80
294201;34539;Teclado;150
294202;94006;Mochila;100
294203;77620;Carregador;80
294204;56561;Mochila;100
294205;18061;Fone de Ouvido;200
294206;78992;Carregador;80
294207;43711;Fone de Ouvido;200
294208;70063;Carregador;80
294209;47650;Carregador;80
294210;70821;Mouse;50
294211;77927;Carregador;80
294212;41615;Carregador;80
294213;69746;Carregador;80
294214;18611;Fone de Ouvido;200
294215;84854;Carregador;80
294216;69993;Carregador;80
294217;91141;Fone de Ouvido;200
294218;63449;Carregador;80
294219;6367;Fone de Ouvido;200
294220;29148;Cadeira;500
294221;1578;Carregador;80
294222;25215;Carregador;80
294223;81575;Mochila;100
294224;93145;Fone de Ouvido;200
294225;91257;Fone de Ouvido;200
294226;6238;Monitor;800
294227;50878;Carregador;80
294228;96470;Mochila;100
294229;55591;Mochila;100
294230;64675;Fone de Ouvido;200
294231;60643;Carregador;80
294232;41347;Fone de Ouvido;200
294233;61636;Cadeira;500
294234;15544;Fone de Ouvido;200
294235;59071;Carregador;80
294236;94207;Carregador;80
294237;72078;Carregador;80
294238;89480;Cadeira;500
294239;52789;Mochila;100
294240;13227;Mochila;100
294241;65512;Fone de Ouvido;200
294242;94958;Teclado;150
294243;67093;Mochila;100
294244;63825;Fone de Ouvido;200
294245;12529;Fone de Ouvido;200
294246;24693;Carregador;80
294247;5401;Mochila;100
294248;44029;Carregador;80
294249;85386;Carregador;80
294250;90489;Carregador;80
294251;71922;Fone de Ouvido;200
294252;30194;Mochila;100
294253;37114;Carregador;80
294254;94586;Carregador;80
294255;44781;Teclado;150
294256;93749;Fone de Ouvido;200
294257;12527;Fone de Ouvido;200
294258;43732;Cadeira;500
294259;30504;Mochila;100
294260;52343;Carregador;80
294261;43663;Mochila;100
294262;57604;Carregador;80
294263;44409;Mochila;100
294264;79295;Mochila;100
294265;99880;Carregador;80
294266;45247;Fone de Ouvido;200
294267;38885;Carregador;80
294268;25423;Mochila;100
294269;62397;Fone de Ouvido;200
294270;70371;Carregador;80
294271;53396;Cadeira;500
294272;22882;Carregador;80
294273;72351;Carregador;80
294274;1248;Carregador;80
294275;35552;Cadeira;500
294276;11677;Cadeira;500
294277;79687;Mochila;100
294278;45786;Monitor;800
294279;43156;Fone de Ouvido;200
294280;55682;Carregador;80
294281;27285;Carregador;80
294282;12653;Carregador;80
294283;5256;Carregador;80
294284;8741;Carregador;80
294285;75140;Carregador;80
294286;69912;Carregador;80
294287;42059;Carregador;80
294288;993;Fone de Ouvido;200
294289;94811;Fone de Ouvido;200
294290;74431;Carregador;80
294291;30844;Carregador;80
294292;14906;Mochila;100
294293;30727;Mochila;100
294294;85720;Mouse;50
294295;75833;Fone de Ouvido;200
294296;25145;Cadeira;500
294297;34608;Cadeira;500
294298;33994;Fone de Ouvido;200
294299;62046;Cadeira;500
294300;22952;Carregador;80
294301;44437;Mochila;100
294302;66567;Mochila;100
294303;46220;Mochila;100
294304;83916;Carregador;80
294305;81774;Mochila;100
294306;59671;Fone de Ouvido;200
294307;29525;Mochila;100
294308;97394;Carregador;80
294309;52399;Monitor;800
294310;45240;Cadeira;500
294311;99232;Fone de Ouvido;200
294312;47385;Carregador;80
294313;82082;Fone de Ouvido;200
294314;51080;Carregador;80
294315;46480;Fone de Ouvido;200
294316;2270;Carregador;80
294317;70154;Carregador;80
294318;17649;Carregador;80
294319;44101;Mochila;100
294320;51242;Teclado;150
294321;76181;Mochila;100
294322;56730;Mochila;100
294323;25160;Mochila;100
294324;14564;Carregador;80
294325;62141;Teclado;150
294326;32965;Cadeira;500
294327;890;Fone de Ouvido;200
294328;79155;Mochila;100
294329;22626;Fone de Ouvido;200
294330;27596;Fone de Ouvido;200
294331;41872;Fone de Ouvido;200
294332;5115;Fone de Ouvido;200
294333;29439;Cadeira;500
294334;64012;Cadeira;500
294335;89593;Carregador;80
294336;32120;Cadeira;500
294337;29651;Mochila;100
294338;54527;Mochila;100
294339;44174;Cadeira;500
294340;87916;Carregador;80
294341;72930;Fone de Ouvido;200
294342;14513;Fone de Ouvido;200
294343;80408;Carregador;80
294344;5018;Carregador;80
294345;86975;Teclado;150
294346;99398;Mochila;100
294347;6053;Fone de Ouvido;200
294348;23817;Carregador;80
294349;11216;Fone de Ouvido;200
294350;94499;Cadeira;500
294351;45978;Carregador;80
294352;14739;Carregador;80
294353;26622;Mochila;100
294354;65319;Mochila;100
294355;69987;Carregador;80
294356;26294;Fone de Ouvido;200
294357;16808;Mochila;100
294358;95994;Carregador;80
294359;35545;Fone de Ouvido;200
294360;78034;Mochila;100
294361;5728;Fone de Ouvido;200
294362;3605;Cadeira;500
294363;78160;Mochila;100
294364;64570;Carregador;80
294365;59753;Fone de Ouvido;200
294366;94469;Carregador;80
294367;50432;Mochila;100
294368;97533;Carregador;80
294369;68867;Mochila;100
294370;74907;Carregador;80
294371;43679;Fone de Ouvido;200
294372;97430;Fone de Ouvido;200
294373;61785;Teclado;150
294374;39685;Carregador;80
294375;61369;Mochila;100
294376;35895;Carregador;80
294377;65764;Cadeira;500
294378;60524;Mochila;100
294379;76825;Mochila;100
294380;76020;Mochila;100
294381;45455;Carregador;80
294382;16446;Carregador;80
294383;21504;Fone de Ouvido;200
294384;85889;Mochila;100
294385;96328;Carregador;80
294386;24287;Carregador;80
294387;17818;Monitor;800
294388;22269;Mouse;50
294389;59385;Carregador;80
294390;49058;Fone de Ouvido;200
294391;39922;Mochila;100
294392;88570;Cadeira;500
294393;32108;Fone de Ouvido;200
294394;23896;Carregador;80
294395;46633;Carregador;80
294396;71596;Fone de Ouvido;200
294397;95049;Mochila;100
294398;41384;Carregador;80
294399;63255;Carregador;80
294400;84432;Carregador;80
294401;44696;Carregador;80
294402;25264;Mochila;100
294403;51733;Carregador;80
294404;66360;Mochila;100
294405;14835;Carregador;80
294406;78106;Carregador;80
294407;34557;Mochila;100
294408;8925;Mochila;100
294409;97004;Teclado;150
294410;38609;Cadeira;500
294411;90501;Fone de Ouvido;200
294412;19156;Carregador;80
294413;68912;Monitor;800
294414;61657;Carregador;80
294415;71514;Fone de Ouvido;200
294416;49211;Fone de Ouvido;200
294417;98796;Mochila;100
294418;53777;Fone de Ouvido;200
294419;98939;Carregador;80
294420;86715;Cadeira;500
294421;21629;Mochila;100
294422;16020;Carregador;80
294423;33272;Mochila;100
294424;85896;Carregador;80
294425;37311;Fone de Ouvido;200
294426;61718;Carregador;80
294427;22220;Fone de Ouvido;200
294428;12662;Carregador;80
294429;58924;Cadeira;500
294430;29711;Carregador;80
294431;48588;Teclado;150
294432;37699;Mochila;100
294433;9074;Fone de Ouvido;200
294434;23699;Fone de Ouvido;200
294435;564;Fone de Ouvido;200
294436;13044;Fone de Ouvido;200
294437;38318;Carregador;80
294438;58656;Monitor;800
294439;44666;Mochila;100
294440;89685;Carregador;80
294441;43023;Fone de Ouvido;200
294442;61238;Carregador;80
294443;46681;Fone de Ouvido;200
294444;32229;Fone de Ouvido;200
294445;56029;Cadeira;500
294446;43128;Carregador;80
294447;99523;Teclado;150
294448;82003;Carregador;80
294449;47745;Mochila;100
294450;17051;Mochila;100
294451;8573;Mochila;100
294452;52879;Carregador;80
294453;44728;Fone de Ouvido;200
294454;20388;Carregador;80
294455;88470;Carregador;80
294456;44133;Mochila;100
294457;72455;Carregador;80
294458;82200;Mochila;100
294459;7170;Mochila;100
294460;99805;Mochila;100
294461;89115;Carregador;80
294462;44140;Carregador;80
294463;82745;Mochila;100
294464;35256;Carregador;80
294465;88991;Mochila;100
294466;43049;Cadeira;500
294467;80328;Carregador;80
294468;51219;Fone de Ouvido;200
294469;22389;Carregador;80
294470;1672;Carregador;80
294471;7128;Mochila;100
294472;94753;Mochila;100
294473;11629;Carregador;80
294474;89759;Mochila;100
294475;79726;Fone de Ouvido;200
294476;47148;Mochila;100
294477;7757;Teclado;150
294478;82553;Mochila;100
294479;49308;Carregador;80
294480;57248;Monitor;800
294481;71761;Mochila;100
294482;18573;Mochila;100
294483;71632;Fone de Ouvido;200
294484;70937;Mochila;100
294485;66327;Carregador;80
294486;56973;Mochila;100
294487;27962;Mochila;100
294488;53302;Carregador;80
294489;57544;Fone de Ouvido;200
294490;14962;Carregador;80
294491;42678;Fone de Ouvido;200
294492;13253;Cadeira;500
294493;54171;Carregador;80
294494;77308;Carregador;80
294495;83824;Fone de Ouvido;200
294496;199;Mochila;100
294497;76784;Carregador;80
294498;7646;Mochila;100
294499;96054;Carregador;80
294500;57364;Carregador;80
294501;95771;Fone de Ouvido;200
294502;38578;Carregador;80
294503;72808;Carregador;80
294504;1864;Carregador;80
294505;17043;Carregador;80
294506;2908;Carregador;80
294507;85150;Fone de Ouvido;200
294508;49165;Mochila;100
294509;18574;Mochila;100
294510;88134;Fone de Ouvido;200
294511;84151;Mouse;50
294512;68731;Fone de Ouvido;200
294513;57907;Mochila;100
294514;44697;Mochila;100
294515;57791;Mochila;100
294516;58800;Mochila;100
294517;58243;Mochila;100
294518;69129;Mochila;100
294519;12341;Cadeira;500
294520;36934;Carregador;80
294521;40012;Fone de Ouvido;200
294522;57645;Fone de Ouvido;200
294523;34391;Carregador;80
294524;93787;Fone de Ouvido;200
294525;75186;Fone de Ouvido;200
294526;60590;Mochila;100
294527;68;Fone de Ouvido;200
294528;95438;Mochila;100
294529;1749;Mochila;100
294530;95514;Mochila;100
294531;75909;Mochila;100
294532;38422;Mochila;100
294533;42860;Carregador;80
294534;96858;Fone de Ouvido;200
294535;38702;Mochila;100
294536;17914;Carregador;80
294537;92794;Mochila;100
294538;36337;Mochila;100
294539;47209;Carregador;80
294540;14163;Cadeira;500
294541;57815;Fone de Ouvido;200
294542;35281;Carregador;80
294543;37319;Monitor;800
294544;73429;Fone de Ouvido;200
294545;30720;Cadeira;500
294546;99689;Mochila;100
294547;37153;Carregador;80
294548;29515;Fone de Ouvido;200
294549;71252;Carregador;80
294550;81775;Fone de Ouvido;200
294551;87273;Fone de Ouvido;200
294552;2183;Carregador;80
294553;82266;Cadeira;500
294554;45214;Mochila;100
294555;25143;Mochila;100
294556;72837;Mochila;100
294557;49297;Cadeira;500
294558;61135;Carregador;80
294559;33186;Monitor;800
294560;8752;Carregador;80
294561;10750;Mochila;100
294562;64999;Mochila;100
294563;73427;Mochila;100
294564;51166;Mochila;100
294565;50753;Fone de Ouvido;200
294566;90821;Teclado;150
294567;1246;Mochila;100
294568;97995;Fone de Ouvido;200
294569;85753;Mochila;100
294570;57072;Mochila;100
294571;67394;Laptop;3000
294572;52261;Carregador;80
294573;39600;Fone de Ouvido;200
294574;86068;Cadeira;500
294575;95154;Fone de Ouvido;200
294576;34525;Mochila;100
294577;61436;Cadeira;500
294578;28111;Mochila;100
294579;57402;Mochila;100
294580;4603;Carregador;80
294581;15986;Mochila;100
294582;62676;Carregador;80
294583;56606;Mochila;100
294584;10597;Mochila;100
294585;81377;Fone de Ouvido;200
294586;31000;Carregador;80
294587;19648;Carregador;80
294588;14382;Carregador;80
294589;76292;Carregador;80
294590;94599;Monitor;800
294591;95002;Carregador;80
294592;53664;Laptop;3000
294593;73769;Mochila;100
294594;28957;Mochila;100
294595;26288;Mochila;100
294596;31080;Cadeira;500
294597;24344;Mochila;100
294598;13283;Carregador;80
294599;37956;Mochila;100
294600;10380;Mochila;100
294601;69704;Cadeira;500
294602;78003;Mochila;100
294603;90665;Teclado;150
294604;2957;Mochila;100
294605;2475;Fone de Ouvido;200
294606;87611;Fone de Ouvido;200
294607;57733;Fone de Ouvido;200
294608;53068;Mochila;100
294609;75531;Monitor;800
294610;65278;Mouse;50
294611;98342;Carregador;80
294612;82642;Cadeira;500
294613;22552;Fone de Ouvido;200
294614;92569;Mochila;100
294615;97235;Carregador;80
294616;85187;Cadeira;500
294617;47740;Carregador;80
294618;6899;Carregador;80
294619;37094;Monitor;800
294620;73364;Carregador;80
294621;25217;Carregador;80
294622;38297;Monitor;800
294623;33473;Cadeira;500
294624;65063;Mochila;100
294625;80336;Fone de Ouvido;200
294626;34449;Fone de Ouvido;200
294627;65683;Teclado;150
294628;14009;Mochila;100
294629;27873;Fone de Ouvido;200
294630;15680;Cadeira;500
294631;8545;Fone de Ouvido;200
294632;59950;Fone de Ouvido;200
294633;10865;Fone de Ouvido;200
294634;69275;Mochila;100
294635;83522;Mochila;100
294636;4079;Mochila;100
294637;64720;Cadeira;500
294638;69294;Fone de Ouvido;200
294639;7790;Mochila;100
294640;29443;Mochila;100
294641;60359;Carregador;80
294642;25007;Carregador;80
294643;35317;Fone de Ouvido;200
294644;8474;Mochila;100
294645;40446;Mochila;100
294646;7750;Carregador;80
294647;8386;Mochila;100
294648;13870;Fone de Ouvido;200
294649;47397;Mochila;100
294650;47651;Carregador;80
294651;39549;Mochila;100
294652;81976;Mochila;100
294653;89298;Fone de Ouvido;200
294654;4718;Carregador;80
294655;49523;Fone de Ouvido;200
294656;90485;Carregador;80
294657;17308;Carregador;80
294658;93393;Mochila;100
294659;64658;Teclado;150
294660;4704;Carregador;80
294661;78741;Fone de Ouvido;200
294662;44539;Carregador;80
294663;1775;Carregador;80
294664;58170;Mochila;100
294665;15283;Fone de Ouvido;200
294666;73798;Fone de Ouvido;200
294667;24812;Carregador;80
294668;44633;Carregador;80
294669;44223;Carregador;80
294670;30345;Mochila;100
294671;83775;Carregador;80
294672;55893;Mochila;100
294673;55830;Monitor;800
294674;61306;Mochila;100
294675;56119;Cadeira;500
294676;55748;Cadeira;500
294677;7662;Fone de Ouvido;200
294678;85938;Carregador;80
294679;96677;Carregador;80
294680;27798;Mochila;100
294681;35672;Carregador;80
294682;34845;Mochila;100
294683;19953;Carregador;80
294684;64546;Fone de Ouvido;200
294685;93589;Fone de Ouvido;200
294686;98903;Fone de Ouvido;200
294687;94156;Mochila;100
294688;30324;Carregador;80
294689;22527;Carregador;80
294690;57680;Carregador;80
294691;34018;Fone de Ouvido;200
294692;10166;Cadeira;500
294693;20063;Carregador;80
294694;2014;Monitor;800
294695;55391;Mochila;100
294696;95852;Carregador;80
294697;62722;Fone de Ouvido;200
294698;89583;Fone de Ouvido;200
294699;79582;Teclado;150
294700;86658;Mochila;100
294701;24147;Fone de Ouvido;200
294702;86843;Cadeira;500
294703;22999;Carregador;80
294704;69528;Carregador;80
294705;27599;Fone de Ouvido;200
294706;756;Teclado;150
294707;91901;Monitor;800
294708;19463;Fone de Ouvido;200
294709;74625;Fone de Ouvido;200
294710;19539;Mochila;100
294711;44563;Carregador;80
294712;87520;Carregador;80
294713;42186;Mochila;100
294714;78212;Carregador;80
294715;94185;Mochila;100
294716;42005;Carregador;80
294717;30500;Fone de Ouvido;200
294718;24259;Cadeira;500
294719;44969;Carregador;80
294720;12891;Fone de Ouvido;200
294721;42289;Fone de Ouvido;200
294722;26761;Fone de Ouvido;200
294723;34908;Cadeira;500
294724;23473;Mochila;100
294725;13536;Fone de Ouvido;200
294726;64039;Carregador;80
294727;41493;Teclado;150
294728;10809;Carregador;80
294729;24146;Carregador;80
294730;89282;Carregador;80
294731;98665;Mochila;100
294732;73373;Fone de Ouvido;200
294733;18976;Carregador;80
294734;38663;Fone de Ouvido;200
294735;24765;Mochila;100
294736;3074;Carregador;80
294737;13695;Mochila;100
294738;48994;Mochila;100
294739;98709;Carregador;80
294740;63147;Fone de Ouvido;200
294741;55995;Mochila;100
294742;73620;Carregador;80
294743;93802;Mochila;100
294744;51983;Mochila;100
294745;27367;Cadeira;500
294746;29745;Fone de Ouvido;200
294747;52832;Fone de Ouvido;200
294748;60375;Fone de Ouvido;200
294749;73461;Fone de Ouvido;200
294750;27499;Carregador;80
294751;2045;Fone de Ouvido;200
294752;16298;Mochila;100
294753;90953;Fone de Ouvido;200
294754;45855;Carregador;80
294755;46629;Cadeira;500
294756;55447;Mochila;100
294757;77970;Carregador;80
294758;53749;Mochila;100
294759;5232;Carregador;80
294760;92105;Carregador;80
294761;38686;Carregador;80
294762;54364;Cadeira;500
294763;99995;Carregador;80
294764;81020;Mochila;100
294765;47650;Carregador;80
294766;61867;Teclado;150
294767;7457;Fone de Ouvido;200
294768;10973;Mochila;100
294769;57809;Mochila;100
294770;57760;Teclado;150
294771;86664;Cadeira;500
294772;38744;Carregador;80
294773;12303;Fone de Ouvido;200
294774;272;Cadeira;500
294775;90977;Carregador;80
294776;80980;Fone de Ouvido;200
294777;2590;Mochila;100
294778;46425;Cadeira;500
294779;8231;Carregador;80
294780;852;Cadeira;500
294781;81231;Carregador;80
294782;18688;Fone de Ouvido;200
294783;52598;Mochila;100
